cx	7	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	6	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	7	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	3	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	7	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	6	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	7	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	5	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	7	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	6	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	7	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	4	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	7	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	6	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	7	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	5	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	7	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	6	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	7	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	8	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	0.00153398078788564	11
cx	9	0
u1	-0.00153398078788564	0
cx	0	11
u1	0.00153398078788564	11
cx	0	11
cx	10	0
u1	0.00153398078788564	0
u1	-0.00153398078788564	11
cx	0	11
u1	-0.00153398078788564	11
cx	0	11
u1	1.5723303075827815	11
rx	1.5707963267948966	11
u1	1.5707963267948966	11
h	11	11
x	0	0
x	1	1
x	2	2
x	3	3
x	4	4
x	5	5
x	6	6
x	7	7
x	8	8
x	9	9
x	10	10
x	11	11
h	0	0
h	1	1
h	2	2
h	3	3
h	4	4
h	5	5
h	6	6
h	7	7
h	8	8
h	9	9
h	10	10
x	0	0
x	1	1
x	2	2
x	3	3
x	4	4
x	5	5
x	6	6
x	7	7
x	8	8
x	9	9
x	10	10
z	11	11
u1	0.00153398078788564	10
u1	1.5707963267949	11
rx	1.5707963267948966	11
u1	1.5707963267949	11
cx	10	11
u1	-0.00153398078788564	11
cx	10	11
cx	10	9
u1	0.00153398078788564	11
u1	-0.00153398078788564	9
cx	9	11
u1	0.00153398078788564	11
cx	9	11
cx	10	9
u1	-0.00153398078788564	11
u1	0.00153398078788564	9
cx	9	11
u1	-0.00153398078788564	11
cx	9	11
u1	0.00153398078788564	11
cx	9	8
u1	-0.00153398078788564	8
cx	8	11
u1	0.00153398078788564	11
cx	8	11
cx	10	8
u1	-0.00153398078788564	11
u1	0.00153398078788564	8
cx	8	11
u1	-0.00153398078788564	11
cx	8	11
u1	0.00153398078788564	11
cx	9	8
u1	-0.00153398078788564	8
cx	8	11
u1	0.00153398078788564	11
cx	8	11
cx	10	8
u1	-0.00153398078788564	11
u1	0.00153398078788564	8
cx	8	11
u1	-0.00153398078788564	11
cx	8	11
u1	0.00153398078788564	11
cx	8	7
u1	-0.00153398078788564	7
cx	7	11
u1	0.00153398078788564	11
cx	7	11
cx	10	7
u1	-0.00153398078788564	11
u1	0.00153398078788564	7
cx	7	11
u1	-0.00153398078788564	11
cx	7	11
u1	0.00153398078788564	11
cx	9	7
u1	-0.00153398078788564	7
cx	7	11
u1	0.00153398078788564	11
cx	7	11
cx	10	7
u1	-0.00153398078788564	11
u1	0.00153398078788564	7
cx	7	11
u1	-0.00153398078788564	11
cx	7	11
u1	0.00153398078788564	11
cx	8	7
u1	-0.00153398078788564	7
cx	7	11
u1	0.00153398078788564	11
cx	7	11
cx	10	7
u1	-0.00153398078788564	11
u1	0.00153398078788564	7
cx	7	11
u1	-0.00153398078788564	11
cx	7	11
u1	0.00153398078788564	11
cx	9	7
u1	-0.00153398078788564	7
cx	7	11
u1	0.00153398078788564	11
cx	7	11
cx	10	7
u1	-0.00153398078788564	11
u1	0.00153398078788564	7
cx	7	11
u1	-0.00153398078788564	11
cx	7	11
u1	0.00153398078788564	11
cx	7	6
u1	-0.00153398078788564	6
cx	6	11
u1	0.00153398078788564	11
cx	6	11
cx	10	6
u1	-0.00153398078788564	11
u1	0.00153398078788564	6
cx	6	11
u1	-0.00153398078788564	11
cx	6	11
u1	0.00153398078788564	11
cx	9	6
u1	-0.00153398078788564	6
cx	6	11
u1	0.00153398078788564	11
cx	6	11
cx	10	6
u1	-0.00153398078788564	11
u1	0.00153398078788564	6
cx	6	11
u1	-0.00153398078788564	11
cx	6	11
u1	0.00153398078788564	11
cx	8	6
u1	-0.00153398078788564	6
cx	6	11
u1	0.00153398078788564	11
cx	6	11
cx	10	6
u1	-0.00153398078788564	11
u1	0.00153398078788564	6
cx	6	11
u1	-0.00153398078788564	11
cx	6	11
u1	0.00153398078788564	11
cx	9	6
u1	-0.00153398078788564	6
cx	6	11
u1	0.00153398078788564	11
cx	6	11
cx	10	6
u1	-0.00153398078788564	11
u1	0.00153398078788564	6
cx	6	11
u1	-0.00153398078788564	11
cx	6	11
u1	0.00153398078788564	11
cx	7	6
u1	-0.00153398078788564	6
cx	6	11
u1	0.00153398078788564	11
cx	6	11
cx	10	6
u1	-0.00153398078788564	11
u1	0.00153398078788564	6
cx	6	11
u1	-0.00153398078788564	11
cx	6	11
u1	0.00153398078788564	11
cx	9	6
u1	-0.00153398078788564	6
cx	6	11
u1	0.00153398078788564	11
cx	6	11
cx	10	6
u1	-0.00153398078788564	11
u1	0.00153398078788564	6
cx	6	11
u1	-0.00153398078788564	11
cx	6	11
u1	0.00153398078788564	11
cx	8	6
u1	-0.00153398078788564	6
cx	6	11
u1	0.00153398078788564	11
cx	6	11
cx	10	6
u1	-0.00153398078788564	11
u1	0.00153398078788564	6
cx	6	11
u1	-0.00153398078788564	11
cx	6	11
u1	0.00153398078788564	11
cx	9	6
u1	-0.00153398078788564	6
cx	6	11
u1	0.00153398078788564	11
cx	6	11
cx	10	6
u1	-0.00153398078788564	11
u1	0.00153398078788564	6
cx	6	11
u1	-0.00153398078788564	11
cx	6	11
u1	0.00153398078788564	11
cx	6	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	9	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	8	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	9	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	7	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	9	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	8	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	9	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	6	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	9	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	8	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	9	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	7	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	9	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
cx	5	11
u1	0.00153398078788564	11
cx	8	5
u1	-0.00153398078788564	5
cx	5	11
u1	0.00153398078788564	11
cx	5	11
cx	10	5
u1	-0.00153398078788564	11
u1	0.00153398078788564	5
cx	5	11
u1	-0.00153398078788564	11
